step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
6000,32.mlp.c_proj.weight,1536,6144,0.25,1536,180,5.061626434326174e-12,2.2496117485894106e-12
6500,32.mlp.c_proj.weight,1536,6144,0.25,1536,163,4.91142272949219e-12,2.1828545464409734e-12
7000,32.mlp.c_proj.weight,1536,6144,0.25,1536,147,4.696846008300783e-12,2.087487114800348e-12
7500,32.mlp.c_proj.weight,1536,6144,0.25,1536,131,4.537105560302736e-12,2.0164913601345494e-12
8000,32.mlp.c_proj.weight,1536,6144,0.25,1536,116,4.327297210693361e-12,1.923243204752605e-12
8500,32.mlp.c_proj.weight,1536,6144,0.25,1536,117,4.432201385498049e-12,1.9698672824435774e-12
9000,32.mlp.c_proj.weight,1536,6144,0.25,1536,103,4.127025604248049e-12,1.8342336018880216e-12
9500,32.mlp.c_proj.weight,1536,6144,0.25,1536,93,4.036426544189455e-12,1.793967352973091e-12
10000,32.mlp.c_proj.weight,1536,6144,0.25,1536,86,3.876686096191407e-12,1.7229715983072922e-12
10500,32.mlp.c_proj.weight,1536,6144,0.25,1536,78,3.764629364013673e-12,1.6731686062282993e-12
11000,32.mlp.c_proj.weight,1536,6144,0.25,1536,77,3.7407875061035166e-12,1.6625722249348964e-12
11500,32.mlp.c_proj.weight,1536,6144,0.25,1536,66,3.5429000854492196e-12,1.5746222601996532e-12
12000,32.mlp.c_proj.weight,1536,6144,0.25,1536,62,3.507137298583985e-12,1.558727688259549e-12
12500,32.mlp.c_proj.weight,1536,6144,0.25,1536,60,3.4546852111816415e-12,1.535415649414063e-12
13000,32.mlp.c_proj.weight,1536,6144,0.25,1536,57,3.3879280090332042e-12,1.5057457817925353e-12
13500,32.mlp.c_proj.weight,1536,6144,0.25,1536,57,3.3903121948242194e-12,1.5068054199218753e-12
14000,32.mlp.c_proj.weight,1536,6144,0.25,1536,51,3.2973289489746105e-12,1.4654795328776047e-12
14500,32.mlp.c_proj.weight,1536,6144,0.25,1536,48,3.1924247741699232e-12,1.4188554551866325e-12
15000,32.mlp.c_proj.weight,1536,6144,0.25,1536,46,3.1757354736328136e-12,1.4114379882812504e-12
15500,32.mlp.c_proj.weight,1536,6144,0.25,1536,45,3.1375885009765636e-12,1.394483778211806e-12
16000,32.mlp.c_proj.weight,1536,6144,0.25,1536,42,3.0994415283203135e-12,1.3775295681423616e-12
16500,32.mlp.c_proj.weight,1536,6144,0.25,1536,39,3.0136108398437506e-12,1.3393825954861113e-12
17000,32.mlp.c_proj.weight,1536,6144,0.25,1536,38,2.9706954956054698e-12,1.3203091091579865e-12
17500,32.mlp.c_proj.weight,1536,6144,0.25,1536,42,3.0517578125000007e-12,1.3563368055555559e-12
18000,32.mlp.c_proj.weight,1536,6144,0.25,1536,34,2.889633178710938e-12,1.284281412760417e-12
18500,32.mlp.c_proj.weight,1536,6144,0.25,1536,34,2.925395965576173e-12,1.3001759847005212e-12
19000,32.mlp.c_proj.weight,1536,6144,0.25,1536,34,2.841949462890626e-12,1.2630886501736117e-12
19500,32.mlp.c_proj.weight,1536,6144,0.25,1536,36,2.9206275939941417e-12,1.2980567084418408e-12
20000,32.mlp.c_proj.weight,1536,6144,0.25,1536,30,2.76327133178711e-12,1.2281205919053821e-12
20500,32.mlp.c_proj.weight,1536,6144,0.25,1536,35,2.9087066650390633e-12,1.2927585177951393e-12
500,33.attn.c_attn.weight,4608,1536,3.0,1536,31,7.975684344720749e-11,1.0685390896267365e-11
1000,33.attn.c_attn.weight,4608,1536,3.0,1536,24,1.3648196058359895e-10,1.8285115559895832e-11
1500,33.attn.c_attn.weight,4608,1536,3.0,1536,22,1.4752326893864674e-10,1.9764370388454863e-11
2000,33.attn.c_attn.weight,4608,1536,3.0,1536,10,1.6565126231240715e-10,2.2193060980902784e-11
2500,33.attn.c_attn.weight,4608,1536,3.0,1536,9,1.6470215271168672e-10,2.2065904405381953e-11
3000,33.attn.c_attn.weight,4608,1536,3.0,1536,10,1.823555912850868e-10,2.4431016710069443e-11
3500,33.attn.c_attn.weight,4608,1536,3.0,1536,13,1.6001987868146585e-10,2.14385986328125e-11
4000,33.attn.c_attn.weight,4608,1536,3.0,1536,5,1.6251920063002971e-10,2.1773444281684034e-11
4500,33.attn.c_attn.weight,4608,1536,3.0,1536,4,1.6479706367175873e-10,2.207862006293403e-11
5000,33.attn.c_attn.weight,4608,1536,3.0,1536,7,1.53059741609516e-10,2.0506117078993063e-11
5500,33.attn.c_attn.weight,4608,1536,3.0,1536,7,1.576471046796648e-10,2.1120707194010422e-11
6000,33.attn.c_attn.weight,4608,1536,3.0,1536,3,1.6710656370017845e-10,2.238803439670139e-11
6500,33.attn.c_attn.weight,4608,1536,3.0,1536,5,1.5945041292103362e-10,2.1362304687500005e-11
7000,33.attn.c_attn.weight,4608,1536,3.0,1536,5,1.5046550870088013e-10,2.0158555772569448e-11
7500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.6296211844369926e-10,2.1832784016927093e-11
8000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.7340232405162405e-10,2.3231506347656254e-11
8500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.7406670077212836e-10,2.332051595052084e-11
9000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.7612310490702269e-10,2.3596021864149316e-11
9500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.7403506378543767e-10,2.3316277398003477e-11
10000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.8583565982106176e-10,2.489725748697917e-11
10500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.6729638562032257e-10,2.241346571180556e-11
11000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.629621184436992e-10,2.1832784016927086e-11
11500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.694793377019796e-10,2.2705925835503482e-11
12000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.6413268695125441e-10,2.1989610460069447e-11
12500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.722633925307595e-10,2.3078918457031252e-11
13000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.8039409811026456e-10,2.4168226453993054e-11
13500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.846018173401252e-10,2.4731953938802085e-11
14000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.6552471436564442e-10,2.217610677083334e-11
14500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.786540638422771e-10,2.3935106065538194e-11
15000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.8672149544840083e-10,2.501593695746528e-11
15500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.7738858437464983e-10,2.376556396484375e-11
16000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.9083430371818937e-10,2.556694878472222e-11
16500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.809635638706969e-10,2.4244520399305563e-11
17000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.716939267703272e-10,2.3002624511718746e-11
17500,33.attn.c_attn.weight,4608,1536,3.0,1536,3,2.4202294818371167e-10,3.24249267578125e-11
18000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.707131801829161e-10,2.2871229383680557e-11
18500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.8381089267285819e-10,2.4625990125868062e-11
19000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.9244779003941414e-10,2.578311496310764e-11
19500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.9263761195955825e-10,2.580854627821181e-11
20000,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.8286178307213773e-10,2.4498833550347225e-11
20500,33.attn.c_attn.weight,4608,1536,3.0,1536,2,1.9681369420272815e-10,2.6368035210503473e-11
500,33.attn.c_proj.weight,1536,1536,1.0,1536,170,5.798339843750002e-12,1.4495849609375005e-12
1000,33.attn.c_proj.weight,1536,1536,1.0,1536,32,9.273952907986114e-12,2.3184882269965284e-12
1500,33.attn.c_proj.weight,1536,1536,1.0,1536,31,9.511311848958335e-12,2.3778279622395837e-12
2000,33.attn.c_proj.weight,1536,1536,1.0,1536,26,9.629991319444446e-12,2.4074978298611114e-12
2500,33.attn.c_proj.weight,1536,1536,1.0,1536,25,9.002685546875003e-12,2.2506713867187507e-12
3000,33.attn.c_proj.weight,1536,1536,1.0,1536,21,1.0053846571180555e-11,2.5134616427951387e-12
3500,33.attn.c_proj.weight,1536,1536,1.0,1536,15,8.375379774305558e-12,2.0938449435763895e-12
4000,33.attn.c_proj.weight,1536,1536,1.0,1536,14,8.392333984375002e-12,2.0980834960937505e-12
4500,33.attn.c_proj.weight,1536,1536,1.0,1536,11,7.66330295138889e-12,1.9158257378472227e-12
5000,33.attn.c_proj.weight,1536,1536,1.0,1536,10,7.307264539930555e-12,1.826816134982639e-12
5500,33.attn.c_proj.weight,1536,1536,1.0,1536,9,7.66330295138889e-12,1.9158257378472227e-12
6000,33.attn.c_proj.weight,1536,1536,1.0,1536,8,6.883409288194446e-12,1.7208523220486115e-12
6500,33.attn.c_proj.weight,1536,1536,1.0,1536,7,7.103814019097224e-12,1.775953504774306e-12
7000,33.attn.c_proj.weight,1536,1536,1.0,1536,167,6.442599826388889e-12,1.6106499565972222e-12
7500,33.attn.c_proj.weight,1536,1536,1.0,1536,156,6.154378255208334e-12,1.5385945638020835e-12
8000,33.attn.c_proj.weight,1536,1536,1.0,1536,5,6.59518771701389e-12,1.6487969292534724e-12
8500,33.attn.c_proj.weight,1536,1536,1.0,1536,150,6.3578287760416675e-12,1.5894571940104169e-12
9000,33.attn.c_proj.weight,1536,1536,1.0,1536,137,6.32392035590278e-12,1.580980088975695e-12
9500,33.attn.c_proj.weight,1536,1536,1.0,1536,128,6.2730577256944454e-12,1.5682644314236114e-12
10000,33.attn.c_proj.weight,1536,1536,1.0,1536,5,6.663004557291668e-12,1.665751139322917e-12
10500,33.attn.c_proj.weight,1536,1536,1.0,1536,116,5.917019314236113e-12,1.4792548285590283e-12
11000,33.attn.c_proj.weight,1536,1536,1.0,1536,5,6.510416666666668e-12,1.627604166666667e-12
11500,33.attn.c_proj.weight,1536,1536,1.0,1536,107,5.764431423611112e-12,1.441107855902778e-12
12000,33.attn.c_proj.weight,1536,1536,1.0,1536,105,5.781385633680556e-12,1.445346408420139e-12
12500,33.attn.c_proj.weight,1536,1536,1.0,1536,97,5.594889322916668e-12,1.398722330729167e-12
13000,33.attn.c_proj.weight,1536,1536,1.0,1536,97,5.594889322916668e-12,1.398722330729167e-12
13500,33.attn.c_proj.weight,1536,1536,1.0,1536,94,5.544026692708334e-12,1.3860066731770835e-12
14000,33.attn.c_proj.weight,1536,1536,1.0,1536,87,4.9336751302083335e-12,1.2334187825520834e-12
14500,33.attn.c_proj.weight,1536,1536,1.0,1536,88,5.442301432291668e-12,1.360575358072917e-12
15000,33.attn.c_proj.weight,1536,1536,1.0,1536,82,5.3405761718750006e-12,1.3351440429687501e-12
15500,33.attn.c_proj.weight,1536,1536,1.0,1536,82,5.3405761718750006e-12,1.3351440429687501e-12
16000,33.attn.c_proj.weight,1536,1536,1.0,1536,80,5.883110894097223e-12,1.4707777235243058e-12
16500,33.attn.c_proj.weight,1536,1536,1.0,1536,76,5.238850911458335e-12,1.3097127278645837e-12
17000,33.attn.c_proj.weight,1536,1536,1.0,1536,70,5.0862630208333344e-12,1.2715657552083336e-12
17500,33.attn.c_proj.weight,1536,1536,1.0,1536,74,5.730523003472223e-12,1.4326307508680557e-12
18000,33.attn.c_proj.weight,1536,1536,1.0,1536,69,4.5267740885416664e-12,1.1316935221354166e-12
18500,33.attn.c_proj.weight,1536,1536,1.0,1536,67,5.035400390625001e-12,1.2588500976562503e-12
19000,33.attn.c_proj.weight,1536,1536,1.0,1536,68,5.001491970486112e-12,1.250372992621528e-12
19500,33.attn.c_proj.weight,1536,1536,1.0,1536,64,5.560980902777779e-12,1.3902452256944447e-12
20000,33.attn.c_proj.weight,1536,1536,1.0,1536,61,4.391140407986111e-12,1.0977851019965277e-12
20500,33.attn.c_proj.weight,1536,1536,1.0,1536,59,5.374484592013889e-12,1.3436211480034723e-12
500,33.mlp.c_fc.weight,6144,1536,4.0,1536,20,2.312850952148438e-10,2.5698343912760424e-11
1000,33.mlp.c_fc.weight,6144,1536,4.0,1536,9,4.4258117675781246e-10,4.9175686306423606e-11
1500,33.mlp.c_fc.weight,6144,1536,4.0,1536,7,5.717086791992185e-10,6.352318657769095e-11
2000,33.mlp.c_fc.weight,6144,1536,4.0,1536,6,6.283950805664063e-10,6.982167561848959e-11
2500,33.mlp.c_fc.weight,6144,1536,4.0,1536,3,6.728363037109376e-10,7.475958930121528e-11
3000,33.mlp.c_fc.weight,6144,1536,4.0,1536,3,7.347488403320312e-10,8.163876003689236e-11
3500,33.mlp.c_fc.weight,6144,1536,4.0,1536,2,7.154083251953127e-10,7.94898139105903e-11
4000,33.mlp.c_fc.weight,6144,1536,4.0,1536,2,7.27386474609375e-10,8.082071940104167e-11
4500,33.mlp.c_fc.weight,6144,1536,4.0,1536,2,7.630920410156251e-10,8.478800455729167e-11
5000,33.mlp.c_fc.weight,6144,1536,4.0,1536,2,7.551193237304687e-10,8.390214708116319e-11
5500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.983398437500001e-10,8.870442708333335e-11
6000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.869720458984375e-10,8.744133843315973e-11
6500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.192443847656248e-10,9.10271538628472e-11
7000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.006286621093751e-10,8.8958740234375e-11
7500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.250808715820313e-10,9.167565239800347e-11
8000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.400344848632813e-10,9.333716498480903e-11
8500,33.mlp.c_fc.weight,6144,1536,4.0,1536,2,8.866882324218752e-10,9.852091471354168e-11
9000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.743286132812502e-10,9.714762369791668e-11
9500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.020614624023438e-10,1.002290513780382e-10
10000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.748626708984374e-10,9.720696343315971e-11
10500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.033203125000001e-10,1.0036892361111113e-10
11000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.464263916015628e-10,1.0515848795572919e-10
11500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.064865112304687e-10,1.0072072347005208e-10
12000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.950042724609376e-10,9.94449191623264e-11
12500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.595870971679686e-10,1.0662078857421874e-10
13000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.004974365234376e-10,1.0005527072482639e-10
13500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.780120849609375e-10,1.0866800944010416e-10
14000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.28955078125e-10,1.0321723090277778e-10
14500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.83695983886719e-10,1.0929955376519099e-10
15000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.711456298828128e-10,1.079050699869792e-10
15500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0033798217773437e-09,1.114866468641493e-10
16000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.90753173828125e-10,1.1008368598090278e-10
16500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.884262084960938e-10,1.0982513427734375e-10
17000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.862899780273438e-10,1.0958777533637153e-10
17500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0480117797851562e-09,1.164457533094618e-10
18000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0195922851562496e-09,1.1328803168402774e-10
18500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.838104248046874e-10,1.0931226942274305e-10
19000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0057449340820312e-09,1.1174943712022568e-10
19500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0929870605468748e-09,1.2144300672743053e-10
20000,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0034942626953124e-09,1.1149936252170137e-10
20500,33.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0787582397460935e-09,1.1986202663845484e-10
500,33.mlp.c_proj.weight,1536,6144,0.25,1536,91,6.506443023681641e-12,2.891752454969618e-12
1000,33.mlp.c_proj.weight,1536,6144,0.25,1536,101,8.211135864257815e-12,3.6493937174479175e-12
1500,33.mlp.c_proj.weight,1536,6144,0.25,1536,96,8.530616760253908e-12,3.791385226779515e-12
2000,33.mlp.c_proj.weight,1536,6144,0.25,1536,82,8.187294006347658e-12,3.638797336154515e-12
2500,33.mlp.c_proj.weight,1536,6144,0.25,1536,70,7.662773132324219e-12,3.405676947699653e-12
3000,33.mlp.c_proj.weight,1536,6144,0.25,1536,59,7.35282897949219e-12,3.2679239908854176e-12
3500,33.mlp.c_proj.weight,1536,6144,0.25,1536,46,6.561279296875003e-12,2.9161241319444456e-12
4000,33.mlp.c_proj.weight,1536,6144,0.25,1536,271,6.031990051269533e-12,2.6808844672309035e-12
4500,33.mlp.c_proj.weight,1536,6144,0.25,1536,254,5.8627128601074235e-12,2.605650160047744e-12
5000,33.mlp.c_proj.weight,1536,6144,0.25,1536,212,5.333423614501955e-12,2.3704104953342022e-12
5500,33.mlp.c_proj.weight,1536,6144,0.25,1536,202,5.259513854980471e-12,2.3375617133246536e-12
6000,33.mlp.c_proj.weight,1536,6144,0.25,1536,174,4.889965057373048e-12,2.17331780327691e-12
6500,33.mlp.c_proj.weight,1536,6144,0.25,1536,159,4.711151123046877e-12,2.0938449435763895e-12
7000,33.mlp.c_proj.weight,1536,6144,0.25,1536,138,4.467964172363283e-12,1.9857618543836813e-12
7500,33.mlp.c_proj.weight,1536,6144,0.25,1536,125,4.312992095947267e-12,1.916885375976563e-12
8000,33.mlp.c_proj.weight,1536,6144,0.25,1536,112,4.134178161621095e-12,1.8374125162760425e-12
8500,33.mlp.c_proj.weight,1536,6144,0.25,1536,115,4.3368339538574236e-12,1.927481757269966e-12
9000,33.mlp.c_proj.weight,1536,6144,0.25,1536,98,3.9458274841308616e-12,1.7537011040581605e-12
9500,33.mlp.c_proj.weight,1536,6144,0.25,1536,92,3.879070281982423e-12,1.7240312364366326e-12
10000,33.mlp.c_proj.weight,1536,6144,0.25,1536,82,3.7169456481933605e-12,1.6519758436414936e-12
10500,33.mlp.c_proj.weight,1536,6144,0.25,1536,76,3.628730773925782e-12,1.612769232855903e-12
11000,33.mlp.c_proj.weight,1536,6144,0.25,1536,73,3.5858154296875012e-12,1.5936957465277782e-12
11500,33.mlp.c_proj.weight,1536,6144,0.25,1536,62,3.404617309570313e-12,1.513163248697917e-12
12000,33.mlp.c_proj.weight,1536,6144,0.25,1536,60,3.366470336914063e-12,1.4962090386284725e-12
12500,33.mlp.c_proj.weight,1536,6144,0.25,1536,59,3.3450126647949234e-12,1.4866722954644105e-12
13000,33.mlp.c_proj.weight,1536,6144,0.25,1536,53,3.2377243041992197e-12,1.4389885796440976e-12
13500,33.mlp.c_proj.weight,1536,6144,0.25,1536,53,3.2258033752441412e-12,1.4336903889973962e-12
14000,33.mlp.c_proj.weight,1536,6144,0.25,1536,47,3.1185150146484383e-12,1.3860066731770837e-12
14500,33.mlp.c_proj.weight,1536,6144,0.25,1536,43,3.037452697753907e-12,1.3499789767795142e-12
15000,33.mlp.c_proj.weight,1536,6144,0.25,1536,43,3.0159950256347666e-12,1.3404422336154518e-12
15500,33.mlp.c_proj.weight,1536,6144,0.25,1536,41,2.9754638671875006e-12,1.322428385416667e-12
16000,33.mlp.c_proj.weight,1536,6144,0.25,1536,40,2.9492378234863294e-12,1.310772365993924e-12
16500,33.mlp.c_proj.weight,1536,6144,0.25,1536,36,2.8657913208007825e-12,1.2736850314670145e-12
17000,33.mlp.c_proj.weight,1536,6144,0.25,1536,34,2.827644348144532e-12,1.2567308213975698e-12
17500,33.mlp.c_proj.weight,1536,6144,0.25,1536,38,2.889633178710938e-12,1.284281412760417e-12
18000,33.mlp.c_proj.weight,1536,6144,0.25,1536,33,2.7394294738769544e-12,1.2175242106119797e-12
18500,33.mlp.c_proj.weight,1536,6144,0.25,1536,32,2.76327133178711e-12,1.2281205919053821e-12
19000,33.mlp.c_proj.weight,1536,6144,0.25,1536,32,2.715587615966798e-12,1.2069278293185768e-12
19500,33.mlp.c_proj.weight,1536,6144,0.25,1536,35,2.758502960205079e-12,1.2260013156467019e-12
20000,33.mlp.c_proj.weight,1536,6144,0.25,1536,29,2.6583671569824227e-12,1.1814965142144101e-12
20500,33.mlp.c_proj.weight,1536,6144,0.25,1536,32,2.7227401733398443e-12,1.2101067437065976e-12
500,34.attn.c_attn.weight,4608,1536,3.0,1536,31,8.086413798138132e-11,1.0833740234375001e-11
1000,34.attn.c_attn.weight,4608,1536,3.0,1536,23,1.398354811728112e-10,1.873440212673611e-11
1500,34.attn.c_attn.weight,4608,1536,3.0,1536,14,1.6147518006923722e-10,2.1633572048611118e-11
2000,34.attn.c_attn.weight,4608,1536,3.0,1536,11,1.6900478290161934e-10,2.264234754774306e-11
2500,34.attn.c_attn.weight,4608,1536,3.0,1536,12,1.7874897480234919e-10,2.3947821723090283e-11
3000,34.attn.c_attn.weight,4608,1536,3.0,1536,12,2.0361564634122464e-10,2.7279324001736116e-11
3500,34.attn.c_attn.weight,4608,1536,3.0,1536,8,1.7210520759730608e-10,2.3057725694444446e-11
4000,34.attn.c_attn.weight,4608,1536,3.0,1536,8,1.9029647494444783e-10,2.5494893391927087e-11
4500,34.attn.c_attn.weight,4608,1536,3.0,1536,8,1.758383720268065e-10,2.355787489149306e-11
5000,34.attn.c_attn.weight,4608,1536,3.0,1536,6,1.7862242685558648e-10,2.3930867513020842e-11
5500,34.attn.c_attn.weight,4608,1536,3.0,1536,6,1.9792098873690204e-10,2.651638454861112e-11
6000,34.attn.c_attn.weight,4608,1536,3.0,1536,6,1.8422217349983703e-10,2.4681091308593753e-11
6500,34.attn.c_attn.weight,4608,1536,3.0,1536,5,1.817544885379639e-10,2.4350484212239588e-11
7000,34.attn.c_attn.weight,4608,1536,3.0,1536,5,1.7862242685558648e-10,2.3930867513020842e-11
7500,34.attn.c_attn.weight,4608,1536,3.0,1536,5,1.795398994696162e-10,2.4053785536024308e-11
8000,34.attn.c_attn.weight,4608,1536,3.0,1536,4,1.9013829001099438e-10,2.5473700629340275e-11
8500,34.attn.c_attn.weight,4608,1536,3.0,1536,5,1.9706679009625357e-10,2.6401943630642358e-11
9000,34.attn.c_attn.weight,4608,1536,3.0,1536,4,2.2604626990491754e-10,3.0284457736545126e-11
9500,34.attn.c_attn.weight,4608,1536,3.0,1536,4,1.9048629686459178e-10,2.5520324707031235e-11
10000,34.attn.c_attn.weight,4608,1536,3.0,1536,4,2.1275873549483149e-10,2.850426567925347e-11
10500,34.attn.c_attn.weight,4608,1536,3.0,1536,3,1.963707763890586e-10,2.6308695475260418e-11
11000,34.attn.c_attn.weight,4608,1536,3.0,1536,3,2.2443278358369282e-10,3.0068291558159714e-11
11500,34.attn.c_attn.weight,4608,1536,3.0,1536,3,1.9336526265344385e-10,2.5906032986111106e-11
12000,34.attn.c_attn.weight,4608,1536,3.0,1536,4,1.9219469414588865e-10,2.5749206542968746e-11
12500,34.attn.c_attn.weight,4608,1536,3.0,1536,3,2.1051250943979304e-10,2.820332845052082e-11
13000,34.attn.c_attn.weight,4608,1536,3.0,1536,3,2.1946577667325593e-10,2.940283881293403e-11
13500,34.attn.c_attn.weight,4608,1536,3.0,1536,3,1.99407927111364e-10,2.6715596516927085e-11
14000,34.attn.c_attn.weight,4608,1536,3.0,1536,3,2.1674499581785737e-10,2.9038323296440977e-11
14500,34.attn.c_attn.weight,4608,1536,3.0,1536,2,1.9643405036243995e-10,2.6317172580295135e-11
15000,34.attn.c_attn.weight,4608,1536,3.0,1536,2,1.964024133757493e-10,2.631293402777778e-11
15500,34.attn.c_attn.weight,4608,1536,3.0,1536,2,2.0630479020993253e-10,2.7639600965711806e-11
16000,34.attn.c_attn.weight,4608,1536,3.0,1536,2,2.1544787936353943e-10,2.886454264322917e-11
16500,34.attn.c_attn.weight,4608,1536,3.0,1536,3,2.1038596149303046e-10,2.8186374240451396e-11
