step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
5000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.925164116753476e-10,2.481291029188369e-10
5500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.656948513454865e-10,2.414237128363716e-10
6000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1786736382378475e-09,2.946684095594619e-10
6500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.323289659288199e-10,2.3308224148220497e-10
7000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.323289659288199e-10,2.3308224148220497e-10
7500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.839755588107643e-10,2.209938897026911e-10
8000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0767890082465274e-08,2.6919725206163184e-09
8500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.54538981119792e-10,2.38634745279948e-10
9000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.29299587673611e-09,3.232489691840275e-10
9500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.531995985243057e-10,2.3829989963107643e-10
10000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1200290256076392e-09,2.800072564019098e-10
10500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.668178982204862e-10,2.1670447455512155e-10
11000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.68763563368056e-10,2.42190890842014e-10
11500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.163804796006945e-09,2.9095119900173624e-10
12000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.76087782118056e-10,2.44021945529514e-10
12500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2266879611545142e-09,3.0667199028862856e-10
13000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.593031141493059e-10,2.3982577853732646e-10
13500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0418870713975698e-09,2.6047176784939245e-10
14000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1888631184895835e-09,2.972157796223959e-10
14500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.427727593315975e-10,2.3569318983289937e-10
15000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.797878689236116e-10,2.199469672309029e-10
15500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,7.822842068142364e-10,1.955710517035591e-10
16000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0490417480468755e-09,2.6226043701171887e-10
16500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.51300726996528e-10,2.37825181749132e-10
17000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.338080512152783e-10,2.0845201280381957e-10
17500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.4525010850694433e-09,3.6312527126736083e-10
18000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.65932210286459e-10,2.4148305257161474e-10
18500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,7.962036132812504e-10,1.990509033203126e-10
19000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.01896158854167e-10,2.2547403971354175e-10
19500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,9.340413411458337e-10,2.3351033528645843e-10
20000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1525811089409726e-09,2.8814527723524315e-10
20500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.860439724392367e-10,2.2151099310980917e-10
21000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,7.809956868489586e-10,1.9524892171223964e-10
21500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.859592013888894e-10,2.2148980034722234e-10
22000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,7.167053222656254e-10,1.7917633056640635e-10
22500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.103264702690977e-10,2.0258161756727442e-10
23000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.326721191406255e-10,2.0816802978515638e-10
23500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,6.825764973958338e-10,1.7064412434895844e-10
24000,1.attn.c_proj.weight,1536,1536,1.0,1536,1,7.235039605034727e-10,1.8087599012586817e-10
24500,1.attn.c_proj.weight,1536,1536,1.0,1536,1,8.253648546006947e-10,2.0634121365017368e-10
500,1.mlp.c_fc.weight,6144,1536,4.0,1536,4,9.2108154296875e-09,1.0234239366319444e-09
1000,1.mlp.c_fc.weight,6144,1536,4.0,1536,3,2.5643920898437494e-09,2.849324544270833e-10
1500,1.mlp.c_fc.weight,6144,1536,4.0,1536,3,2.2409820556640623e-09,2.489980061848958e-10
2000,1.mlp.c_fc.weight,6144,1536,4.0,1536,2,3.2305145263671873e-09,3.5894605848524304e-10
2500,1.mlp.c_fc.weight,6144,1536,4.0,1536,2,2.844123840332032e-09,3.1601376003689244e-10
3000,1.mlp.c_fc.weight,6144,1536,4.0,1536,2,2.394599914550782e-09,2.660666571723091e-10
3500,1.mlp.c_fc.weight,6144,1536,4.0,1536,2,2.7128982543945313e-09,3.0143313937717016e-10
4000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.758407592773438e-09,3.06489732530382e-10
4500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.082885742187499e-09,3.4254286024305545e-10
5000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.838706970214845e-09,3.154118855794272e-10
5500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.5832748413085943e-09,2.8703053792317713e-10
6000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.149375915527341e-09,3.499306572808157e-10
6500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.168678283691404e-09,3.5207536485460043e-10
7000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.7477645874023443e-09,3.0530717637803827e-10
7500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.639427185058594e-09,2.932696872287327e-10
8000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.7917556762695326e-08,3.1019507514105918e-09
8500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.0720520019531225e-09,3.413391113281247e-10
9000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.472175598144529e-09,3.8579728868272545e-10
9500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.830352783203125e-09,3.1448364257812496e-10
10000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.956085205078122e-09,3.284539116753469e-10
10500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.8706359863281217e-09,3.18959554036458e-10
11000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.933883666992186e-09,3.259870741102429e-10
11500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.5976791381835906e-09,3.997421264648434e-10
12000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.12232971191406e-09,3.4692552354600666e-10
12500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.858642578124998e-09,4.2873806423611093e-10
13000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.0946731567382784e-09,3.438525729709198e-10
13500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.4042739868164036e-09,3.782526652018226e-10
14000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.728523254394528e-09,4.14280361599392e-10
14500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.135871887207028e-09,3.484302096896698e-10
15000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.1990051269531217e-09,3.554450141059024e-10
15500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.0671691894531217e-09,3.407965766059024e-10
16000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.378028869628903e-09,3.753365410698781e-10
16500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.633041381835935e-09,4.036712646484372e-10
17000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.242607116699215e-09,3.6028967963324613e-10
17500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.527282714843747e-09,5.030314127604163e-10
18000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.5596847534179654e-09,3.9552052815755174e-10
18500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.1501770019531226e-09,3.500196668836803e-10
19000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.5314559936523414e-09,3.923839992947046e-10
19500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.6743164062499975e-09,4.082573784722219e-10
20000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.2942428588867156e-09,4.771380954318573e-10
20500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.4390258789062473e-09,3.821139865451386e-10
21000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.2136535644531216e-09,3.570726182725691e-10
21500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.346824645996091e-09,3.718694051106768e-10
22000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.081665039062497e-09,3.4240722656249967e-10
22500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.4370422363281225e-09,3.8189358181423584e-10
23000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.3918380737304667e-09,3.7687089708116297e-10
23500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.081398010253903e-09,3.423775566948781e-10
24000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.1665039062499974e-09,3.5183376736111084e-10
24500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.484306335449215e-09,3.8714514838324613e-10
500,1.mlp.c_proj.weight,1536,6144,0.25,1536,42,2.7052402496337896e-10,1.2023289998372398e-10
1000,1.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.6125440597534178e-10,7.166862487792968e-11
1500,1.mlp.c_proj.weight,1536,6144,0.25,1536,3,1.9006013870239256e-10,8.447117275661891e-11
2000,1.mlp.c_proj.weight,1536,6144,0.25,1536,3,2.2677183151245104e-10,1.0078748067220047e-10
2500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.237439155578612e-10,9.944174024793831e-11
3000,1.mlp.c_proj.weight,1536,6144,0.25,1536,1,1.2516021728515627e-10,5.562676323784723e-11
3500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,1.4142990112304695e-10,6.285773383246531e-11
4000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,1.0010719299316408e-10,4.449208577473959e-11
4500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,1.1991024017333985e-10,5.329344007703993e-11
5000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,8.654117584228514e-11,3.84627448187934e-11
5500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,7.650852203369143e-11,3.400378757052953e-11
6000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,8.545398712158202e-11,3.797954983181423e-11
6500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,5.958795547485351e-11,2.6483535766601563e-11
7000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,5.5902004241943346e-11,2.4845335218641487e-11
7500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,5.204916000366209e-11,2.3132960001627595e-11
8000,1.mlp.c_proj.weight,1536,6144,0.25,1536,3,5.717134475708011e-10,2.540948655870227e-10
8500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.868745803833005e-11,2.16388702392578e-11
9000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,6.292104721069334e-11,2.7964909871419262e-11
9500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.57167625427246e-11,2.0318561130099823e-11
10000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.8930644989013636e-11,2.1746953328450504e-11
10500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,3.8211345672607424e-11,1.6982820298936632e-11
11000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.00376319885254e-11,1.779450310601129e-11
11500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.822254180908198e-11,2.1432240804036436e-11
12000,1.mlp.c_proj.weight,1536,6144,0.25,1536,3,3.926515579223635e-11,1.7451180352105042e-11
12500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.630804061889645e-11,2.05813513861762e-11
13000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,3.553628921508791e-11,1.5793906317816848e-11
13500,1.mlp.c_proj.weight,1536,6144,0.25,1536,3,3.7264823913574226e-11,1.6562143961588546e-11
14000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.0817260742187503e-11,1.8141004774305557e-11
14500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,3.108978271484376e-11,1.3817681206597227e-11
15000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.942323684692383e-11,1.3076994154188371e-11
15500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.5403499603271488e-11,1.1290444268120661e-11
16000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,3.2644271850585946e-11,1.4508565266927087e-11
16500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,3.0074119567871096e-11,1.3366275363498266e-11
17000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.4964809417724614e-11,1.1095470852322051e-11
17500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,4.396677017211915e-11,1.9540786743164064e-11
18000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.836942672729493e-11,1.2608634101019969e-11
18500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.3360252380371095e-11,1.0382334391276042e-11
19000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.6147365570068366e-11,1.1621051364474829e-11
19500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.631902694702149e-11,1.1697345309787328e-11
20000,1.mlp.c_proj.weight,1536,6144,0.25,1536,3,3.064870834350587e-11,1.3621648152669275e-11
20500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.3272037506103518e-11,1.0343127780490452e-11
21000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.0585060119628907e-11,9.148915608723959e-12
21500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.279281616210938e-11,1.0130140516493057e-11
22000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,1.8074512481689455e-11,8.033116658528647e-12
22500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.1417140960693362e-11,9.518729315863716e-12
23000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.1834373474121094e-11,9.704165988498264e-12
23500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,1.7251968383789073e-11,7.667541503906254e-12
24000,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,1.756668090820313e-11,7.807413736979169e-12
24500,1.mlp.c_proj.weight,1536,6144,0.25,1536,2,2.056121826171875e-11,9.138319227430556e-12
500,10.attn.c_attn.weight,4608,1536,3.0,1536,10,1.846334543268159e-10,2.4736192491319453e-11
1000,10.attn.c_attn.weight,4608,1536,3.0,1536,8,2.3139292065564276e-10,3.1000773111979165e-11
1500,10.attn.c_attn.weight,4608,1536,3.0,1536,6,2.2886196172038822e-10,3.0661688910590274e-11
2000,10.attn.c_attn.weight,4608,1536,3.0,1536,3,5.82753294842349e-10,7.807413736979167e-11
2500,10.attn.c_attn.weight,4608,1536,3.0,1536,3,4.6079271114977267e-10,6.173451741536459e-11
3000,10.attn.c_attn.weight,4608,1536,3.0,1536,3,2.2671064662542194e-10,3.0373467339409724e-11
3500,10.attn.c_attn.weight,4608,1536,3.0,1536,3,4.768326634019481e-10,6.388346354166668e-11
4000,10.attn.c_attn.weight,4608,1536,3.0,1536,3,4.064403680151822e-10,5.445268419053819e-11
4500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,5.27863122934017e-10,7.072024875217015e-11
5000,10.attn.c_attn.weight,4608,1536,3.0,1536,3,4.998643897127639e-10,6.696912977430554e-11
5500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,4.000180597169739e-10,5.359225802951389e-11
6000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,4.885383484775001e-10,6.545172797309028e-11
6500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,5.35614184673234e-10,7.175869411892363e-11
7000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,4.782563278030288e-10,6.407419840494793e-11
7500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,5.435867053192855e-10,7.282680935329862e-11
8000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,3.6709028396931256e-09,4.918077256944441e-10
8500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.346063160283749e-10,8.502112494574646e-11
9000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,5.830063907358744e-10,7.810804578993057e-11
9500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.15624124013966e-10,8.247799343532977e-11
10000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.233119117798016e-10,8.350796169704853e-11
10500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,4.971752458440562e-10,6.660885281032987e-11
11000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,5.213775406624273e-10,6.985134548611112e-11
11500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.044607826413992e-10,9.437984890407979e-11
12000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.478622134517704e-10,8.679707845052076e-11
12500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.006688591677609e-10,1.0726928710937493e-10
13000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,9.138659975470183e-10,1.2243482801649295e-10
13500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.118999894429527e-10,1.0877397325303812e-10
14000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.001310303940194e-10,1.0719723171657979e-10
14500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.916161660449827e-10,9.265899658203118e-11
15000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.7291870691079e-10,9.015401204427077e-11
15500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.490689338752598e-10,1.0035620795355895e-10
16000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.597667503059537e-10,1.1518690321180551e-10
16500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.705865997541667e-10,1.16636488172743e-10
17000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.016134538392377e-10,9.399837917751728e-11
17500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,9.675539639611044e-10,1.2962765163845477e-10
18000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.476136324874882e-10,1.0016123453776032e-10
18500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.869700439306959e-10,1.0543399386935756e-10
19000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.813025083838204e-10,9.127722846137145e-11
19500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,9.008315590304576e-10,1.2068854437934018e-10
20000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,1.1059657807328347e-09,1.481713189019096e-10
20500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,9.31677621053872e-10,1.2482113308376728e-10
21000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.471119556296808e-10,1.1349148220486101e-10
21500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.760552835224107e-10,1.0397169325086796e-10
22000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.26570521408942e-10,8.394453260633674e-11
22500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,7.858311124098312e-10,1.0528140597873255e-10
23000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.882084013408761e-10,1.1899736192491314e-10
23500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.056991400515792e-10,1.0794321695963534e-10
24000,10.attn.c_attn.weight,4608,1536,3.0,1536,1,6.521648436417032e-10,8.737352159288189e-11
24500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,8.470170446696088e-10,1.1347876654730893e-10
500,10.attn.c_proj.weight,1536,1536,1.0,1536,10,4.092746310763887e-11,1.0231865776909718e-11
1000,10.attn.c_proj.weight,1536,1536,1.0,1536,7,8.650037977430558e-11,2.1625094943576394e-11
1500,10.attn.c_proj.weight,1536,1536,1.0,1536,5,7.07499186197917e-11,1.7687479654947926e-11
2000,10.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1686537000868055e-10,2.9216342502170136e-11
2500,10.attn.c_proj.weight,1536,1536,1.0,1536,3,1.241217719184028e-10,3.10304429796007e-11
3000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,6.679958767361114e-11,1.6699896918402784e-11
3500,10.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1437310112847221e-10,2.8593275282118054e-11
4000,10.attn.c_proj.weight,1536,1536,1.0,1536,3,9.580824110243058e-11,2.3952060275607645e-11
4500,10.attn.c_proj.weight,1536,1536,1.0,1536,2,1.396857367621528e-10,3.49214341905382e-11
5000,10.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3310750325520833e-10,3.3276875813802084e-11
5500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0494656032986113e-10,2.6236640082465284e-11
6000,10.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1879814995659726e-10,2.9699537489149316e-11
6500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1247422960069444e-10,2.811855740017361e-11
7000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1245727539062502e-10,2.8114318847656255e-11
7500,10.attn.c_proj.weight,1536,1536,1.0,1536,2,8.651733398437502e-11,2.1629333496093756e-11
8000,10.attn.c_proj.weight,1536,1536,1.0,1536,2,8.003234863281251e-10,2.0008087158203128e-10
8500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0667588975694447e-10,2.6668972439236118e-11
9000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2630886501736116e-10,3.157721625434029e-11
9500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1172824435763891e-10,2.7932061089409728e-11
10000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1988321940104167e-10,2.997080485026042e-11
10500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0598076714409724e-10,2.649519178602431e-11
11000,10.attn.c_proj.weight,1536,1536,1.0,1536,2,9.587605794270835e-11,2.396901448567709e-11
11500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.5294392903645835e-10,3.823598225911459e-11
12000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0609944661458335e-10,2.6524861653645837e-11
12500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.7979939778645843e-10,4.494984944661461e-11
13000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.4299180772569447e-10,3.574795193142362e-11
13500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2795342339409725e-10,3.198835584852431e-11
14000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.4014350043402777e-10,3.503587510850694e-11
14500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2773301866319447e-10,3.1933254665798616e-11
15000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.4595879448784726e-10,3.6489698621961815e-11
15500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.4568752712673613e-10,3.642188178168403e-11
16000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.5233357747395836e-10,3.808339436848959e-11
16500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.5875922309027782e-10,3.9689805772569455e-11
17000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2761433919270836e-10,3.190358479817709e-11
17500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.6213311089409726e-10,4.0533277723524315e-11
18000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2469821506076394e-10,3.1174553765190985e-11
18500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1605156792534726e-10,2.9012891981336816e-11
19000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.188151041666667e-10,2.970377604166668e-11
19500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.5533447265625e-10,3.88336181640625e-11
20000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.2788560655381944e-10,3.197140163845486e-11
20500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.5499538845486112e-10,3.874884711371528e-11
21000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.423136393229167e-10,3.557840983072917e-11
21500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.243082682291667e-10,3.107706705729168e-11
22000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,8.965386284722224e-11,2.241346571180556e-11
22500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.1869642469618058e-10,2.9674106174045145e-11
23000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.3307359483506947e-10,3.3268398708767366e-11
23500,10.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0491265190972223e-10,2.6228162977430557e-11
24000,10.attn.c_proj.weight,1536,1536,1.0,1536,1,9.958902994791667e-11,2.489725748697917e-11
